,Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
138,743001,Verdell,Mcdearmon,Verdell Mcdearmon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,65085.0,Married,Star,5/14/2020,,4111.89,Standard
139,869799,Calista,Brucken,Calista Brucken,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,65085.0,Married,Star,3/17/2018,,4111.89,Standard
140,520321,Rachele,Mazingo,Rachele Mazingo,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Doctor,Suburban,25030.0,Married,Star,9/12/2018,5/12/2019,4112.84,Standard
141,279419,Reyes,Sobczak,Reyes Sobczak,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Urban,0.0,Single,Star,7/3/2016,,4117.37,Standard
142,170585,Kimiko,Saturnio,Kimiko Saturnio,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,69379.0,Single,Star,8/28/2016,,4118.59,Standard
143,188340,Mai,Husain,Mai Husain,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,69379.0,Single,Star,4/22/2020,,4118.59,Standard
144,670817,Caitlin,Bulman,Caitlin Bulman,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,69379.0,Single,Star,12/16/2019,,4118.59,Standard
145,509513,Billy,Mearse,Billy Mearse,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Single,Star,12/9/2015,,4121.25,Standard
146,779247,Tesha,Deeley,Tesha Deeley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,75272.0,Married,Star,9/19/2015,,4122.57,Standard
147,111255,Norene,Barahona,Norene Barahona,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,High School or Below,Urban,24732.0,Married,Star,3/2/2016,,4122.96,Standard
148,763061,Valene,Brayman,Valene Brayman,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,34080.0,Married,Star,4/4/2017,,4126.61,Standard
149,509108,Letha,Vancleve,Letha Vancleve,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,4/13/2021,,4132.59,2021 Promotion
150,428919,Leona,Parraga,Leona Parraga,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,35945.0,Divorced,Star,7/25/2018,,4139.9,Standard
151,139863,Ariel,Greenberg,Ariel Greenberg,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,48263.0,Married,Star,10/10/2018,,4142.56,Standard
152,695755,Horace,Astolfi,Horace Astolfi,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,64478.0,Married,Star,4/3/2015,,4144.87,Standard
153,355331,Angelo,Kyler,Angelo Kyler,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Suburban,0.0,Divorced,Star,7/7/2016,,4145.02,Standard
154,578837,Carmelia,Carbonneau,Carmelia Carbonneau,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Single,Star,5/7/2015,,4152.65,Standard
155,603248,Lynwood,Overmyer,Lynwood Overmyer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Married,Star,2/10/2019,10/10/2019,4157.7,Standard
156,467182,Hubert,Rattay,Hubert Rattay,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,96263.0,Married,Star,12/25/2016,10/22/2021,4160.02,Standard
157,601407,Karena,Cardone,Karena Cardone,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,55897.0,Married,Star,9/13/2018,,4165.17,Standard
158,700871,Ilene,Newman,Ilene Newman,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,58299.0,Married,Star,12/26/2018,,4165.25,Standard
159,203809,Stefani,Hiney,Stefani Hiney,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,17161.0,Married,Star,7/2/2015,,4165.35,Standard
160,705589,Jaclyn,Waelti,Jaclyn Waelti,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0.0,Single,Star,5/22/2015,,4165.99,Standard
161,354438,Maricela,Veals,Maricela Veals,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Rural,0.0,Married,Star,9/1/2021,,4167.09,Standard
162,746060,Bonita,Fyke,Bonita Fyke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0.0,Married,Star,4/20/2017,,4167.09,Standard
163,469718,Dusty,Luckadoo,Dusty Luckadoo,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56901.0,Married,Star,1/13/2016,,4167.42,Standard
164,164429,Elli,Lefaver,Elli Lefaver,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,35457.0,Single,Star,9/25/2015,,4169.36,Standard
165,708373,Petronila,Mckinnon,Petronila Mckinnon,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,35457.0,Single,Star,3/26/2020,,4169.36,Standard
166,225088,Audrie,Wolfgramm,Audrie Wolfgramm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310.0,Married,Star,9/25/2018,,4170.34,Standard
167,100214,Loren,Juenemann,Loren Juenemann,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837.0,Married,Star,8/6/2018,,4170.57,Standard
168,459999,Kimberlee,Jubic,Kimberlee Jubic,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462.0,Single,Star,9/19/2020,,4170.69,Standard
169,553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462.0,Single,Star,12/11/2017,8/11/2018,4170.69,Standard
170,268128,Deeann,Yslava,Deeann Yslava,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108.0,Married,Star,1/23/2016,,4177.88,Standard
171,930584,Winston,Bjornberg,Winston Bjornberg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Star,7/31/2018,,4185.76,Standard
172,327796,Hanna,Eblin,Hanna Eblin,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,6/9/2020,,4191.06,Standard
173,947467,Milton,Ramal,Milton Ramal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,24641.0,Married,Star,2/26/2018,,4196.43,Standard
174,743510,Agueda,Botello,Agueda Botello,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Star,5/21/2019,,4196.65,Standard
175,580324,Rima,Manetta,Rima Manetta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39913.0,Married,Star,6/18/2016,,4198.03,Standard
176,845613,Jerald,Shiring,Jerald Shiring,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,30598.0,Married,Star,10/13/2021,6/13/2019,4198.03,Standard
177,936088,Tierra,Lumbert,Tierra Lumbert,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598.0,Married,Star,2/28/2021,,4198.03,2021 Promotion
178,423324,Florencio,Earps,Florencio Earps,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510.0,Divorced,Star,12/10/2020,,4200.37,Standard
179,101945,Dinorah,Squillace,Dinorah Squillace,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057.0,Married,Star,11/25/2016,,4202.66,Standard
180,713636,Ana,Herdes,Ana Herdes,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097.0,Married,Star,8/9/2017,,4212.8,Standard
181,302509,Shon,Pernice,Shon Pernice,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,12160.0,Married,Star,3/30/2020,,4213.92,Standard
182,789421,Meda,Massoud,Meda Massoud,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,11/25/2019,,4217.86,Standard
183,914255,Somer,Dibartolo,Somer Dibartolo,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Single,Star,11/10/2018,7/10/2019,4217.86,Standard
184,242377,Jada,Aurges,Jada Aurges,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Star,4/12/2021,,4221.31,2021 Promotion
185,404426,Myung,Duliba,Myung Duliba,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Suburban,14170.0,Married,Star,9/7/2017,,4223.27,Standard
186,260106,Apolonia,Leicher,Apolonia Leicher,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,77853.0,Single,Star,6/22/2016,4/30/2020,4228.25,Standard
187,154643,Grisel,Vanfossan,Grisel Vanfossan,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Married,Star,2/28/2021,,4228.73,2021 Promotion
188,438023,Johnnie,Flennoy,Johnnie Flennoy,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Suburban,0.0,Married,Star,1/3/2016,,4228.73,Standard
189,397518,Karima,Santeramo,Karima Santeramo,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,60334.0,Married,Star,1/31/2021,9/30/2021,4235.18,Standard
190,645742,Billie,Gunzalez,Billie Gunzalez,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,60334.0,Married,Star,8/20/2017,8/26/2018,4235.18,Standard
191,872932,Lelah,Mullens,Lelah Mullens,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,High School or Below,Urban,25866.0,Married,Star,3/9/2018,,4236.3,Standard
192,407945,Gabriele,Corell,Gabriele Corell,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,59038.0,Married,Star,12/26/2015,,4236.47,Standard
193,211714,Genevie,Nicholsen,Genevie Nicholsen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Suburban,14476.0,Married,Star,6/8/2018,,4236.84,Standard
194,410982,Dewayne,Foraker,Dewayne Foraker,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Rural,29465.0,Married,Star,2/16/2020,,4237.37,Standard
195,905213,Davina,Cooey,Davina Cooey,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Master,Rural,29465.0,Married,Star,10/20/2018,,4237.37,Standard
196,147898,Sherita,Fodera,Sherita Fodera,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,19834.0,Divorced,Star,8/15/2015,,4241.64,Standard
197,530105,Delphine,Bohm,Delphine Bohm,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Suburban,0.0,Single,Star,11/8/2020,7/8/2021,4242.69,Standard
198,610946,Kellie,Wenclawiak,Kellie Wenclawiak,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,34220.0,Married,Star,12/7/2019,,4244.47,Standard
199,383108,Chet,Grillette,Chet Grillette,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,44537.0,Married,Star,6/8/2015,,4247.68,Standard
200,836343,Pasquale,Woodin,Pasquale Woodin,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,44537.0,Married,Star,4/20/2020,,4247.68,Standard
201,398535,Val,Coryell,Val Coryell,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,4/10/2021,12/10/2021,4250.28,2021 Promotion
202,585357,Allyson,Fyffe,Allyson Fyffe,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,10/23/2019,,4250.28,Standard
203,784804,Gabriel,Barrera,Gabriel Barrera,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0.0,Single,Star,8/15/2018,,4250.28,Standard
204,719633,Elnora,Holzmiller,Elnora Holzmiller,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,27608.0,Divorced,Star,12/3/2019,,4250.78,Standard
205,715764,Jina,Herbin,Jina Herbin,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Urban,0.0,Single,Star,8/2/2019,,4253.28,Standard
206,753473,Jude,Lupkin,Jude Lupkin,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Doctor,Suburban,11904.0,Single,Star,7/6/2016,,4254.62,Standard
207,980856,Kayleen,Gandee,Kayleen Gandee,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Doctor,Suburban,11904.0,Single,Star,2/5/2018,,4254.62,Standard
208,271660,Alissa,Joosten,Alissa Joosten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Married,Star,4/24/2018,,4270.03,Standard
209,377471,Rene,Brafman,Rene Brafman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Star,4/23/2021,,4270.03,2021 Promotion
210,830547,Dortha,Detar,Dortha Detar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,26245.0,Single,Star,5/11/2021,1/11/2019,4271.2,Standard
211,264936,Kelley,Mento,Kelley Mento,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,8/10/2016,,4272.81,Standard
212,436498,Helene,Jacks,Helene Jacks,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Star,11/25/2016,3/20/2019,4272.81,Standard
213,976513,Crissy,Omarah,Crissy Omarah,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,82214.0,Married,Star,8/5/2017,,4273.59,Standard
214,828776,Angelika,Stachowiak,Angelika Stachowiak,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,39621.0,Married,Star,5/26/2020,,4274.62,Standard
215,240362,Kimberlee,Keltner,Kimberlee Keltner,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,36692.0,Married,Star,10/13/2017,,4276.36,Standard
216,137845,Danille,Dimmitt,Danille Dimmitt,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,77265.0,Married,Star,6/16/2016,,4277.27,Standard
217,430569,Fausto,Ugaz,Fausto Ugaz,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,75921.0,Married,Star,10/16/2019,,4277.56,Standard
218,317001,Jaleesa,Rucky,Jaleesa Rucky,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,40864.0,Married,Star,8/31/2021,,4282.95,Standard
219,625870,Lucie,Buther,Lucie Buther,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,40864.0,Married,Star,8/3/2016,,4282.95,Standard
220,660554,Isis,Milinazzo,Isis Milinazzo,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,40864.0,Married,Star,10/11/2020,,4282.95,Standard
221,917630,Modesto,Earhart,Modesto Earhart,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,40864.0,Married,Star,12/1/2019,,4282.95,Standard
222,670686,Milan,Sandmeier,Milan Sandmeier,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Single,Star,5/7/2021,,4291.06,Standard
223,717660,Carmen,Rowden,Carmen Rowden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0.0,Single,Star,3/15/2018,,4293.01,Standard
224,450621,Victorina,Kula,Victorina Kula,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,61737.0,Married,Star,3/2/2018,,4296.6,Standard
225,939562,Chasity,Grovier,Chasity Grovier,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,86860.0,Married,Star,12/17/2019,,4297.02,Standard
226,135250,Kayce,Pagliuca,Kayce Pagliuca,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76778.0,Married,Star,8/24/2016,,4298.66,Standard
227,714555,Jarred,Zingler,Jarred Zingler,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,44388.0,Divorced,Star,8/17/2016,,4299.84,Standard
228,947868,Margarett,Krasnecky,Margarett Krasnecky,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,88590.0,Married,Star,5/19/2015,,4300.9,Standard
229,573661,Lavinia,Renker,Lavinia Renker,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,74057.0,Single,Star,8/8/2021,,4303.64,Standard
230,228580,Elfrieda,Namm,Elfrieda Namm,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,31071.0,Single,Star,5/13/2015,,4305.79,Standard
231,557500,Coral,Precythe,Coral Precythe,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,24188.0,Married,Star,11/4/2018,,4305.81,2021 Promotion
232,238233,Aaron,Naber,Aaron Naber,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,73345.0,Married,Star,4/21/2020,,4307.42,Standard
233,979309,Dave,Kearby,Dave Kearby,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,43386.0,Single,Star,3/18/2016,,4312.77,Standard
234,885497,Kendra,Tollefson,Kendra Tollefson,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,3/5/2021,,4313.34,2021 Promotion
235,833569,Ji,Schumacker,Ji Schumacker,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Urban,0.0,Single,Star,9/13/2020,,4314.07,Standard
236,120046,Jestine,Duker,Jestine Duker,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,33488.0,Married,Star,7/12/2020,,4314.17,Standard
237,816881,Josphine,Lohry,Josphine Lohry,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,33488.0,Married,Star,6/18/2021,,4314.17,Standard
238,717700,Renna,Gougis,Renna Gougis,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,41252.0,Married,Star,9/16/2018,,4315.79,Standard
239,962278,Jessika,Scarbro,Jessika Scarbro,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Doctor,Rural,17572.0,Married,Star,4/23/2021,,4318.43,2021 Promotion
240,245465,Audra,Mulhearn,Audra Mulhearn,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,11811.0,Married,Star,8/20/2018,,4319.15,Standard
241,510372,Euna,Herran,Euna Herran,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Divorced,Star,7/15/2021,,4322.24,Standard
242,709920,Lekisha,Pipkin,Lekisha Pipkin,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,69040.0,Married,Star,1/6/2016,,4327.1,Standard
243,156031,Carter,Balette,Carter Balette,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,72531.0,Married,Star,12/19/2017,8/19/2018,4328.37,Standard
244,143784,Stephenie,Gossi,Stephenie Gossi,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,60475.0,Married,Star,1/15/2016,,4330.39,Standard
245,602176,Jude,Dugas,Jude Dugas,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,60475.0,Married,Star,8/20/2019,5/17/2021,4330.39,Standard
246,870998,Thalia,Manera,Thalia Manera,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,60475.0,Married,Star,4/10/2019,,4330.39,Standard
247,958224,Raelene,Benkert,Raelene Benkert,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,60475.0,Married,Star,12/27/2018,,4330.39,Standard
248,837628,Katelynn,Dua,Katelynn Dua,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39660.0,Married,Star,10/9/2017,,4330.77,Standard
249,395460,Haywood,Sipper,Haywood Sipper,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Single,Star,12/31/2016,,4330.8,Standard
250,136547,Misti,Tolleson,Misti Tolleson,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,82302.0,Married,Star,9/9/2015,,4331.46,Standard
251,780631,Josephina,Conales,Josephina Conales,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,82302.0,Married,Star,11/4/2021,,4331.46,Standard
252,166712,Leeann,Sigg,Leeann Sigg,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Master,Rural,23904.0,Single,Star,8/8/2017,,4334.06,Standard
253,217695,Veronica,Dotter,Veronica Dotter,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Suburban,23904.0,Single,Star,9/12/2016,,4334.06,Standard
254,263707,Mason,Gaier,Mason Gaier,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Urban,23904.0,Single,Star,5/14/2017,,4334.06,Standard
255,638368,Leigh,Marean,Leigh Marean,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Master,Urban,23904.0,Single,Star,11/7/2016,,4334.06,Standard
256,695529,Victorina,Parmer,Victorina Parmer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Master,Rural,23904.0,Single,Star,12/31/2015,,4334.06,Standard
257,871203,Alberta,Rothrock,Alberta Rothrock,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Master,Rural,23904.0,Single,Star,12/24/2020,,4334.06,Standard
258,915571,Mariette,Schuepfer,Mariette Schuepfer,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Master,Rural,23904.0,Single,Star,7/30/2018,,4334.06,Standard
259,642109,Isadora,Mollett,Isadora Mollett,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,86096.0,Married,Star,2/20/2017,,4335.35,Standard
260,833701,Nanci,Thew,Nanci Thew,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2/11/2017,,4340.86,Standard
261,275442,Carlene,Gutgesell,Carlene Gutgesell,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,75648.0,Married,Star,1/14/2019,,4349.31,Standard
262,374345,Kerrie,Benzel,Kerrie Benzel,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,75648.0,Married,Star,10/10/2018,,4349.31,Standard
263,384825,Vonnie,Bagni,Vonnie Bagni,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,75648.0,Married,Star,8/17/2015,,4349.31,Standard
264,559233,Sebastian,Burleigh,Sebastian Burleigh,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,75648.0,Married,Star,7/23/2021,,4349.31,Standard
265,564650,Nicky,Keltner,Nicky Keltner,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,75648.0,Married,Star,8/26/2016,,4349.31,Standard
266,277649,Zoe,Villagrana,Zoe Villagrana,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,86001.0,Divorced,Star,8/8/2015,,4358.76,Standard
267,176885,Gregg,Willies,Gregg Willies,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,79583.0,Married,Star,12/21/2018,8/21/2019,4361.37,Standard
